state,longitude,mean,min,max
Colorado,-107.53,2615.398559027778,1762.145833333333,4051.534722222222
Colorado,-107.52,2657.812135416667,1744.8125,3943.805555555556
Colorado,-107.51,2688.210451388889,1715.6944444444446,4073.472222222222
Colorado,-107.5,2699.2164756944444,1715.0555555555554,3951.263888888889
Colorado,-107.49,2708.287552083333,1722.0694444444446,3935.138888888889
Colorado,-107.48,2719.770833333333,1746.6805555555554,3967.861111111111
Colorado,-107.47,2725.0843229166667,1749.861111111111,4000.104166666666
Colorado,-107.46,2737.1928472222226,1777.5694444444446,4013.402777777778
Colorado,-107.45,2747.269357638889,1768.923611111111,4025.340277777778
Colorado,-107.44,2771.722152777777,1805.833333333333,3968.840277777778
Colorado,-107.43,2781.2691840277776,1845.736111111111,4075.548611111111
Colorado,-107.42,2774.657690972222,1837.75,4022.631944444444
Colorado,-107.41,2774.0771006944437,1851.9652777777774,3942.9375
Colorado,-107.4,2796.8568229166667,1853.1875,4007.361111111111
Colorado,-107.39,2810.3575520833338,1859.2222222222226,3929.402777777778
Colorado,-107.38,2818.346232638889,1834.4027777777774,4026.145833333334
Colorado,-107.37,2805.579826388889,1776.923611111111,3852.229166666666
Colorado,-107.36,2789.0361458333336,1792.2430555555554,3870.465277777778
Colorado,-107.35,2757.075625,1781.6875,3998.180555555556
Colorado,-107.34,2734.954079861111,1778.895833333333,3921.479166666666
Colorado,-107.33,2724.5979513888888,1768.6944444444446,3884.5625
Colorado,-107.32,2713.561527777777,1827.361111111111,3887.840277777778
Colorado,-107.31,2703.0005729166664,1818.451388888889,3807.534722222222
Colorado,-107.3,2687.6343055555553,1855.423611111111,3713.861111111111
Colorado,-107.29,2691.600590277777,1833.305555555556,3694.618055555556
Colorado,-107.28,2706.018333333334,1831.583333333333,3737.034722222222
Colorado,-107.27,2706.416302083333,1835.2569444444446,3745.305555555556
Colorado,-107.26,2711.082586805555,1847.826388888889,3760.166666666666
Colorado,-107.25,2732.25125,1853.5625,3821.409722222222
Colorado,-107.24,2742.008020833333,1872.868055555556,3791.402777777778
Colorado,-107.23,2746.8781076388887,1877.479166666667,3789.243055555556
Colorado,-107.22,2760.901180555556,1880.666666666667,3820.402777777778
Colorado,-107.21,2769.5797048611107,1875.5625,3837.3125
Colorado,-107.2,2769.459305555556,1882.111111111111,3832.215277777778
Colorado,-107.19,2769.2888715277777,1889.9652777777774,3810.729166666666
Colorado,-107.18,2772.360225694445,1899.125,3782.597222222222
Colorado,-107.17,2782.3883159722222,1907.958333333333,3762.006944444444
Colorado,-107.16,2799.7902777777776,1918.055555555556,3718.743055555556
Colorado,-107.15,2811.81578125,1930.1597222222226,3729.5
Colorado,-107.14,2811.6631770833333,1937.0347222222226,3880.020833333334
Colorado,-107.13,2811.9542881944453,1949.611111111111,3958.541666666666
Colorado,-107.12,2809.3379513888885,1958.4027777777774,3895.666666666666
Colorado,-107.11,2805.813229166667,1913.270833333333,3950.305555555556
Colorado,-107.1,2803.63609375,1895.979166666667,3880.840277777778
Colorado,-107.09,2799.463888888889,1960.8472222222226,3960.784722222222
Colorado,-107.08,2791.0761979166664,1913.236111111111,3921.8125
Colorado,-107.07,2783.755138888889,1878.9444444444446,4035.986111111111
Colorado,-107.06,2770.6726736111113,1884.986111111111,3912.444444444444
Colorado,-107.05,2758.1782986111107,1899.6597222222226,3755.215277777778
Colorado,-107.04,2737.203125,1924.493055555556,3799.576388888889
Colorado,-107.03,2721.4025,1936.111111111111,3756.756944444444
Colorado,-107.02,2710.910520833333,1931.493055555556,3837.472222222222
Colorado,-107.01,2713.695902777778,1935.798611111111,3794.715277777778
Colorado,-107.0,2714.72859375,1959.2152777777774,3836.729166666666
Colorado,-106.99,2718.2988541666664,1964.951388888889,3955.326388888889
Colorado,-106.98,2723.035520833333,1941.986111111111,3836.840277777778
Colorado,-106.97,2734.102152777777,1962.0625,3892.680555555556
Colorado,-106.96,2734.734548611111,1939.368055555556,3950.222222222222
Colorado,-106.95,2729.0130034722224,1941.243055555556,3905.958333333334
Colorado,-106.94,2722.1192013888885,1949.916666666667,4009.576388888889
Colorado,-106.93,2726.740208333333,1963.118055555556,4050.048611111111
Colorado,-106.92,2741.290833333334,1975.4652777777774,3964.361111111111
Colorado,-106.91,2758.789652777777,1981.576388888889,3951.930555555556
Colorado,-106.9,2768.2240451388893,1975.7222222222226,4029.270833333334
Colorado,-106.89,2779.36796875,1982.8819444444446,3961.243055555556
Colorado,-106.88,2789.0881597222224,2009.8402777777774,4006.361111111111
Colorado,-106.87,2796.7088194444445,2020.7847222222226,4107.534722222223
Colorado,-106.86,2808.8644444444444,2026.9375,4050.243055555556
Colorado,-106.85,2817.7496180555554,2029.666666666667,3996.208333333334
Colorado,-106.84,2826.3537847222224,2015.0277777777774,3981.076388888889
Colorado,-106.83,2833.886614583333,2025.7569444444446,3935.673611111111
Colorado,-106.82,2841.7183680555554,2043.604166666667,3876.020833333334
Colorado,-106.81,2854.0157465277775,2055.069444444445,3845.847222222222
Colorado,-106.8,2868.4963368055555,2078.4861111111113,3843.013888888889
Colorado,-106.79,2885.412135416667,2057.4791666666665,3867.381944444444
Colorado,-106.78,2889.0273611111106,2057.4861111111113,3801.020833333334
Colorado,-106.77,2887.8854861111113,2047.041666666667,3755.611111111111
Colorado,-106.76,2899.1073263888893,2046.895833333333,3865.444444444444
Colorado,-106.75,2928.0372048611107,2046.6319444444446,3785.493055555556
Colorado,-106.74,2952.114947916667,2043.0694444444446,3700.777777777778
Colorado,-106.73,2972.0951041666663,2046.208333333333,3736.659722222222
Colorado,-106.72,2987.5875694444444,2058.5,3723.888888888889
Colorado,-106.71,2998.6927604166667,2060.277777777778,3762.076388888889
Colorado,-106.7,3011.734079861111,2073.2013888888887,3861.784722222222
Colorado,-106.69,3020.3314236111114,2100.083333333333,3780.673611111111
Colorado,-106.68,3024.99,2144.784722222222,3807.027777777778
Colorado,-106.67,3037.336024305556,2133.9861111111113,3797.006944444444
Colorado,-106.66,3053.9650694444445,2149.805555555556,3854.125
Colorado,-106.65,3065.075173611111,2126.2291666666665,3925.722222222222
Colorado,-106.64,3078.725833333333,2129.1666666666665,3927.097222222222
Colorado,-106.63,3075.71421875,2130.0138888888887,3932.805555555556
Colorado,-106.62,3058.974322916667,2129.6875,3832.944444444444
Colorado,-106.61,3053.4019618055554,2109.2638888888887,3821.701388888889
Colorado,-106.6,3059.9582986111113,2116.895833333333,4017.680555555556
Colorado,-106.59,3049.086076388889,2120.534722222222,3896.270833333334
Colorado,-106.58,3026.5044444444447,2178.243055555556,3872.1875
Colorado,-106.57,3007.396822916666,2157.534722222222,3972.201388888889
Colorado,-106.56,3001.5375694444438,2128.7013888888887,3920.076388888889
Colorado,-106.55,2997.42984375,2131.7986111111113,3887.479166666666
Colorado,-106.54,2995.131388888889,2190.034722222222,3949.791666666666
Colorado,-106.53,3001.135920138889,2212.319444444445,3943.236111111111
Colorado,-106.52,2999.679253472222,2127.555555555556,4006.354166666666
Colorado,-106.51,3009.1285590277776,2164.819444444445,4007.861111111111
Colorado,-106.5,3003.9746875,2226.368055555556,4211.54861111111
Colorado,-106.49,2994.996649305556,2282.6111111111113,4196.25
Colorado,-106.48,2989.6294097222217,2340.2916666666665,4243.61111111111
Colorado,-106.47,2977.5885590277776,2342.2986111111113,4074.736111111111
Colorado,-106.46,2974.537100694444,2317.840277777778,3996.423611111111
Colorado,-106.45,2988.1822395833337,2316.4166666666665,4244.88888888889
Colorado,-106.44,2989.773072916667,2272.055555555556,4057.118055555556
Colorado,-106.43,2980.4230555555555,2240.152777777778,4009.486111111111
Colorado,-106.42,2968.8137152777776,2237.8888888888887,3941.680555555556
Colorado,-106.41,2949.9064756944445,2237.680555555556,3810.611111111111
Colorado,-106.4,2947.474427083334,2239.659722222222,3921.347222222222
Colorado,-106.39,2938.873125,2240.493055555556,4074.041666666666
Colorado,-106.38,2931.113368055556,2240.152777777778,4058.409722222222
Colorado,-106.37,2931.512586805556,2242.583333333333,4063.958333333334
Colorado,-106.36,2936.270868055556,2261.3611111111113,4153.027777777777
Colorado,-106.35,2940.922274305556,2280.4166666666665,4107.13888888889
Colorado,-106.34,2932.5578703703704,2254.152777777778,4148.57638888889
Colorado,-106.33,2927.9643205235307,2251.0138888888887,4077.375
Colorado,-106.32,2914.3485275689227,2247.659722222222,4174.67361111111
Colorado,-106.31,2903.983030492899,2245.215277777778,3989.909722222222
Colorado,-106.3,2906.1608709273187,2248.819444444445,4120.32638888889
Colorado,-106.29,2899.728226817042,2259.6736111111113,4019.430555555556
Colorado,-106.28,2893.4019771651347,2262.0763888888887,3860.368055555556
Colorado,-106.27,2908.100807574491,2264.9166666666665,4000.576388888889
Colorado,-106.26,2916.248155109997,2276.930555555556,4094.402777777778
Colorado,-106.25,2908.5749094959624,2288.597222222222,4131.0
Colorado,-106.24,2892.763923698134,2296.569444444445,4078.909722222222
Colorado,-106.23,2870.4357595377332,2284.930555555556,4028.486111111111
Colorado,-106.22,2849.248276942356,2295.284722222222,3881.625
Colorado,-106.21,2834.9715608465613,2297.6736111111113,3836.180555555556
Colorado,-106.2,2828.823273461432,2319.680555555556,3854.6875
Colorado,-106.19,2829.359266221109,2301.9861111111113,4108.034722222223
Colorado,-106.18,2820.969298245614,2312.597222222222,4075.479166666666
Colorado,-106.17,2807.5239487607914,2323.333333333333,4163.229166666667
Colorado,-106.16,2796.9050055694793,2318.493055555556,4035.388888888889
Colorado,-106.15,2787.98336118073,2315.652777777778,4072.118055555556
Colorado,-106.14,2783.8165378724593,2314.375,4042.402777777778
Colorado,-106.13,2777.0842209690886,2314.131944444445,4069.770833333334
Colorado,-106.12,2773.0781293511554,2313.069444444445,4187.534722222223
Colorado,-106.11,2764.1410818713452,2312.9375,4209.034722222223
Colorado,-106.1,2744.663168337511,2280.597222222222,3926.708333333334
Colorado,-106.09,2729.593062517405,2221.465277777778,3749.236111111111
Colorado,-106.08,2720.5546853244227,2198.381944444445,3601.430555555556
Colorado,-106.07,2714.6668233082705,2196.0486111111113,3540.430555555556
Colorado,-106.06,2707.310759537733,2187.5416666666665,3647.416666666666
Colorado,-106.05,2704.9652951824005,2182.118055555556,3676.916666666666
Colorado,-106.04,2714.814240462267,2177.159722222222,3777.791666666666
Colorado,-106.03,2727.093114731273,2173.3888888888887,3811.5625
Colorado,-106.02,2740.794782094124,2170.027777777778,3955.840277777778
Colorado,-106.01,2744.741593567251,2164.506944444445,4032.888888888889
Colorado,-106.0,2746.115479671401,2158.9791666666665,3887.756944444444
Colorado,-105.99,2756.1956627680315,2148.145833333333,3731.069444444444
Colorado,-105.98,2770.6120509607354,2143.4861111111113,3913.708333333334
Colorado,-105.97,2778.378985658591,2171.118055555556,3974.548611111111
Colorado,-105.96,2783.5185881370094,2183.131944444445,3780.388888888889
Colorado,-105.95,2797.0947855750487,2203.1666666666665,3810.680555555556
Colorado,-105.94,2791.9257518797,2223.2916666666665,3802.194444444444
Colorado,-105.93,2788.3575431634645,2183.465277777778,3784.236111111111
Colorado,-105.92,2787.653038847118,2151.784722222222,3826.854166666666
Colorado,-105.91,2786.9332358674465,2108.402777777778,3961.354166666666
Colorado,-105.9,2781.567721386801,2154.1736111111113,3779.548611111111
Colorado,-105.89,2772.2768205235307,2118.3611111111113,3839.375
Colorado,-105.88,2750.891656223893,2125.055555555556,3815.215277777778
Colorado,-105.87,2732.6239731272626,2133.472222222222,3848.659722222222
Colorado,-105.86,2728.792502088555,2103.972222222222,3858.236111111111
Colorado,-105.85,2734.031328320802,2086.6875,3862.638888888889
Colorado,-105.84,2748.073029796714,2051.9791666666665,3859.916666666666
Colorado,-105.83,2757.6670495683647,2039.875,4007.381944444444
Colorado,-105.82,2767.242968532443,2044.430555555556,4144.652777777777
Colorado,-105.81,2784.7559001670847,2036.076388888889,3957.861111111111
Colorado,-105.8,2798.3428536619317,2026.2777777777774,4010.347222222222
Colorado,-105.79,2809.1213450292403,2037.548611111111,4009.979166666666
Colorado,-105.78,2809.9388749651903,2001.6527777777774,4010.125
Colorado,-105.77,2816.143814397104,1998.729166666667,4001.090277777778
Colorado,-105.76,2829.421470342523,1995.0902777777774,3924.451388888889
Colorado,-105.75,2850.3303049289893,2009.298611111111,3832.861111111111
Colorado,-105.74,2865.390350877193,2012.923611111111,3886.701388888889
Colorado,-105.73,2876.944670704539,2073.25,3811.388888888889
Colorado,-105.72,2883.39313561682,2055.840277777778,3918.5
Colorado,-105.71,2882.703773322194,2058.090277777778,3913.881944444444
Colorado,-105.7,2893.2816590086327,2024.270833333333,3839.027777777778
Colorado,-105.69,2895.853017961571,1983.5069444444446,3987.840277777778
Colorado,-105.68,2887.9072507658034,1971.736111111111,4006.409722222222
Colorado,-105.67,2885.5555207463103,2000.875,4039.881944444444
Colorado,-105.66,2877.229166666666,2004.2569444444446,4112.243055555556
Colorado,-105.65,2869.8734161793373,1990.388888888889,4136.32638888889
Colorado,-105.64,2861.2084377610686,1957.868055555556,4127.569444444444
Colorado,-105.63,2852.780893205236,1929.5069444444446,3998.5
Colorado,-105.62,2842.805503341688,1924.930555555556,4067.0625
Colorado,-105.61,2828.777412280702,1966.201388888889,4055.034722222222
Colorado,-105.6,2811.9735623781676,1959.0625,3920.902777777778
Colorado,-105.59,2797.882031467557,1938.923611111111,4040.305555555556
Colorado,-105.58,2777.951754385965,1925.805555555556,3894.611111111111
Colorado,-105.57,2759.8260233918127,1937.9444444444446,3892.75
Colorado,-105.56,2743.546017822334,1946.020833333333,4057.875
Colorado,-105.55,2727.4329922027287,1934.104166666667,3889.131944444444
Colorado,-105.54,2715.60216513506,1895.805555555556,3866.145833333334
Colorado,-105.53,2711.155771372877,1945.076388888889,3838.201388888889
Colorado,-105.52,2705.609892787525,1948.0347222222226,3879.826388888889
Colorado,-105.51,2697.470934280145,1961.888888888889,3972.055555555556
Colorado,-105.5,2688.502854358117,1894.625,4018.326388888889
Colorado,-105.49,2682.101051239209,1904.9652777777774,4092.777777777778
Colorado,-105.48,2669.7919451406287,1939.055555555556,3898.430555555556
Colorado,-105.47,2650.6260094681147,1964.868055555556,3816.888888888889
Colorado,-105.46,2639.595899470899,1873.25,3906.111111111111
Colorado,-105.45,2626.2563700918963,1911.2777777777774,4055.416666666666
Colorado,-105.44,2604.568904901141,1913.770833333333,3861.486111111111
Colorado,-105.43,2578.228017961571,1920.2222222222226,3590.1736111111113
Colorado,-105.42,2554.983221943748,1864.5902777777774,3445.8125
Colorado,-105.41,2533.969959621276,1801.4097222222224,3474.243055555556
Colorado,-105.4,2517.718897939293,1777.25,3536.9375
Colorado,-105.39,2502.1541701475917,1764.541666666667,3629.402777777778
Colorado,-105.38,2483.7292362851567,1765.861111111111,3623.756944444444
Colorado,-105.37,2461.3994012809803,1823.645833333333,3512.895833333333
Colorado,-105.36,2441.4357943469786,1820.7152777777774,3427.326388888889
Colorado,-105.35,2423.8363095238096,1840.0902777777774,3239.4375
Colorado,-105.34,2413.333942495127,1837.5347222222226,3265.9861111111113
Colorado,-105.33,2405.899766778057,1813.201388888889,3415.6875
Colorado,-105.32,2402.784791840713,1797.541666666667,3493.4861111111113
Colorado,-105.31,2409.462110136452,1737.3819444444446,3608.069444444444
Colorado,-105.3,2407.826284461153,1688.5555555555554,3723.979166666666
Colorado,-105.29,2391.3155980228353,1649.8819444444446,3591.1875
Colorado,-105.28,2376.5620996936786,1635.4930555555554,3520.131944444445
Colorado,-105.27,2363.805242272347,1622.895833333333,3495.229166666666
Colorado,-105.26,2359.710300055695,1613.770833333333,3613.763888888889
Colorado,-105.25,2353.205931495405,1600.3472222222224,3639.986111111111
Colorado,-105.24,2344.643379281537,1586.7847222222224,3703.652777777778
Colorado,-105.23,2341.2666910331386,1581.548611111111,3783.666666666666
Colorado,-105.22,2345.024627541075,1575.7222222222224,3871.604166666666
Colorado,-105.21,2344.8931530214427,1567.9930555555554,3859.215277777778
Colorado,-105.2,2340.621327624617,1560.7222222222224,4012.333333333334
Colorado,-105.19,2333.281363130048,1553.2847222222224,4047.909722222222
Colorado,-105.18,2331.125713589529,1544.6597222222224,3983.541666666666
Colorado,-105.17,2327.2562134502928,1538.6944444444446,3937.631944444444
Colorado,-105.16,2311.0631961849067,1536.5069444444446,3920.548611111111
Colorado,-105.15,2294.658329852409,1529.125,3813.472222222222
Colorado,-105.14,2273.7999512670567,1524.7569444444446,3603.0
Colorado,-105.13,2250.0361842105262,1521.083333333333,3485.319444444445
Colorado,-105.12,2231.072890559733,1517.520833333333,3544.131944444445
Colorado,-105.11,2220.057208994709,1513.423611111111,3610.527777777778
Colorado,-105.1,2211.074265524924,1506.479166666667,3739.027777777778
Colorado,-105.09,2196.784791840713,1504.4097222222224,3832.201388888889
Colorado,-105.08,2182.174550960735,1502.3819444444446,3820.479166666666
Colorado,-105.07,2171.662419938736,1499.2847222222224,3900.152777777778
Colorado,-105.06,2160.036880395433,1495.5625,4010.354166666666
Colorado,-105.05,2145.9349067112225,1492.0972222222224,4139.854166666667
Colorado,-105.04,2137.366332497912,1487.979166666667,3915.326388888889
Colorado,-105.03,2127.2044346978555,1488.7152777777776,3724.784722222222
Colorado,-105.02,2110.6640211640215,1485.923611111111,3623.930555555556
Colorado,-105.01,2097.470238095238,1480.7569444444446,3573.326388888889
Colorado,-105.0,2083.8568643831804,1474.4722222222224,3943.861111111111
Colorado,-104.99,2070.95511347814,1471.7847222222224,3851.118055555556
Colorado,-104.98,2052.831871345029,1468.5555555555554,3741.5625
Colorado,-104.97,2033.5410575048727,1467.020833333333,3570.104166666666
Colorado,-104.96,2018.0424498746868,1463.8402777777776,3272.881944444445
Colorado,-104.95,2001.7913011695907,1463.3125,3325.0486111111113
Colorado,-104.94,1987.5378724589248,1459.8819444444446,3337.465277777778
Colorado,-104.93,1967.750365497076,1458.1875,3606.756944444444
Colorado,-104.92,1943.806599832916,1455.9305555555554,3581.083333333333
Colorado,-104.91,1919.8510686438321,1451.020833333333,3303.381944444445
Colorado,-104.9,1898.5862747145645,1448.4652777777776,2940.208333333333
Colorado,-104.89,1880.1796505151767,1448.041666666667,2785.833333333333
Colorado,-104.88,1869.4519632414367,1445.4652777777776,2726.368055555556
Colorado,-104.87,1859.8261104149262,1445.888888888889,2811.770833333333
Colorado,-104.86,1849.7471630465052,1444.645833333333,2618.243055555556
Colorado,-104.85,1837.8087580061265,1442.875,2507.6388888888887
Colorado,-104.84,1826.897626009468,1441.298611111111,2496.7291666666665
Colorado,-104.83,1820.29619186856,1439.576388888889,2462.2361111111113
Colorado,-104.82,1815.4852582846,1437.388888888889,2437.7638888888887
Colorado,-104.81,1810.3537315510998,1436.3402777777776,2415.284722222222
Colorado,-104.8,1805.693991924255,1433.9375,2426.1111111111113
Colorado,-104.79,1801.2796748816486,1431.6875,2393.458333333333
Colorado,-104.78,1796.5767369813418,1430.361111111111,2378.847222222222
Colorado,-104.77,1794.4286584516847,1429.8819444444446,2353.180555555556
Colorado,-104.76,1795.463450292398,1427.708333333333,2346.958333333333
Colorado,-104.75,1795.6182992202732,1424.673611111111,2352.4861111111113
Colorado,-104.74,1794.618334029518,1422.8819444444446,2335.708333333333
Colorado,-104.73,1791.7967662211083,1421.013888888889,2315.909722222222
Colorado,-104.72,1788.3496762740185,1419.875,2325.9236111111113
Colorado,-104.71,1785.3905771372877,1418.986111111111,2326.4375
Colorado,-104.7,1783.7993595098858,1418.8819444444446,2318.583333333333
Colorado,-104.69,1780.529135338346,1417.333333333333,2319.25
Colorado,-104.68,1778.6622981063772,1415.0277777777776,2342.5486111111113
Colorado,-104.67,1775.6401420217212,1412.229166666667,2340.569444444445
Colorado,-104.66,1771.1047932330828,1412.041666666667,2332.055555555556
Colorado,-104.65,1767.349641464773,1409.291666666667,2325.25
Colorado,-104.64,1763.8426448064606,1408.1875,2316.625
Colorado,-104.63,1761.655545112782,1406.791666666667,2308.8888888888887
Colorado,-104.62,1759.6445802005012,1406.5972222222224,2316.25
Colorado,-104.61,1758.7840608465606,1405.6875,2291.770833333333
Colorado,-104.6,1758.0049081035925,1405.208333333333,2288.368055555556
Colorado,-104.59,1759.3829713171815,1401.798611111111,2310.305555555556
Colorado,-104.58,1760.2929720133664,1401.458333333333,2303.805555555556
Colorado,-104.57,1758.4356377053743,1400.736111111111,2295.868055555556
Colorado,-104.56,1756.3100520833334,1400.833333333333,2279.0763888888887
Colorado,-104.55,1750.6111631944445,1398.1875,2329.409722222222
Colorado,-104.54,1745.6710763888889,1394.979166666667,2343.0138888888887
Colorado,-104.53,1743.013802083333,1395.020833333333,2362.4236111111113
Colorado,-104.52,1737.9288020833335,1395.576388888889,2319.534722222222
Colorado,-104.51,1734.3102604166666,1395.1527777777776,2298.8611111111113
Colorado,-104.5,1730.5111111111112,1393.076388888889,2310.118055555556
Colorado,-104.49,1726.2242361111112,1391.5347222222224,2343.0486111111113
Colorado,-104.48,1722.4414756944445,1389.3402777777776,2461.8263888888887
Colorado,-104.47,1721.991684027778,1389.7569444444446,2720.881944444445
Colorado,-104.46,1722.7760243055554,1388.1597222222224,2814.715277777778
Colorado,-104.45,1721.1572743055553,1386.166666666667,2903.5
Colorado,-104.44,1716.4752604166665,1382.3819444444446,2890.527777777778
Colorado,-104.43,1711.1392708333335,1382.111111111111,2859.75
Colorado,-104.42,1704.7510069444445,1380.6944444444446,2820.159722222222
Colorado,-104.41,1697.9439756944446,1380.576388888889,2786.333333333333
Colorado,-104.4,1690.922708333333,1378.6527777777776,2719.659722222222
Colorado,-104.39,1684.1619444444445,1377.770833333333,2711.534722222222
Colorado,-104.38,1677.7039756944446,1373.951388888889,2711.0486111111113
Colorado,-104.37,1676.0784201388888,1375.0694444444446,2674.9166666666665
Colorado,-104.36,1672.85453125,1373.986111111111,2654.2916666666665
Colorado,-104.35,1668.9895833333335,1372.7430555555557,2635.1111111111113
Colorado,-104.34,1666.3788194444446,1372.2569444444443,2614.194444444445
Colorado,-104.33,1661.478125,1368.798611111111,2627.833333333333
Colorado,-104.32,1656.1563888888888,1368.4652777777776,2621.583333333333
Colorado,-104.31,1651.0859722222224,1366.5416666666667,2603.347222222222
Colorado,-104.3,1646.1212847222225,1365.0555555555557,2591.284722222222
Colorado,-104.29,1643.1390451388888,1363.1666666666667,2587.083333333333
Colorado,-104.28,1640.947951388889,1360.4722222222224,2579.472222222222
Colorado,-104.27,1640.0265451388889,1359.6041666666667,2612.1041666666665
Colorado,-104.26,1640.287378472222,1356.9583333333333,2614.9513888888887
Colorado,-104.25,1637.6412673611112,1354.9444444444443,2445.7916666666665
Colorado,-104.24,1635.3729861111112,1353.4166666666667,2271.618055555556
Colorado,-104.23,1633.8046006944446,1351.0833333333333,2176.652777777778
Colorado,-104.22,1632.5984375,1350.0694444444443,2072.159722222222
Colorado,-104.21,1631.2121875,1347.7430555555557,2038.236111111111
Colorado,-104.2,1629.2076215277773,1345.7708333333333,2029.9722222222226
Colorado,-104.19,1626.323767361111,1344.0069444444443,2016.736111111111
Colorado,-104.18,1622.3130208333334,1341.8333333333333,2009.0
Colorado,-104.17,1618.6773263888888,1339.8125,2013.9097222222226
Colorado,-104.16,1614.6012673611112,1337.388888888889,2009.888888888889
Colorado,-104.15,1610.0694965277778,1336.611111111111,2001.354166666667
Colorado,-104.14,1605.6582986111111,1334.986111111111,2004.520833333333
Colorado,-104.13,1602.9924652777775,1332.6527777777776,1996.833333333333
Colorado,-104.12,1602.4207986111112,1330.5902777777776,1986.6527777777774
Colorado,-104.11,1601.7184375,1329.3055555555557,1977.125
Colorado,-104.1,1599.9199826388888,1327.2152777777776,1972.9444444444446
Colorado,-104.09,1597.944826388889,1326.5555555555557,1966.791666666667
Colorado,-104.08,1594.2301736111112,1324.2708333333333,1960.5972222222226
Colorado,-104.07,1591.6614756944446,1323.5625,1952.6944444444446
Colorado,-104.06,1588.897951388889,1322.763888888889,1944.430555555556
Colorado,-104.05,1585.8704513888888,1319.1944444444443,1932.416666666667
Colorado,-104.04,1582.261440972222,1317.4097222222224,1925.0972222222226
Colorado,-104.03,1578.2748958333332,1316.9652777777776,1916.6527777777774
Colorado,-104.02,1574.5177777777776,1316.111111111111,1910.666666666667
Colorado,-104.01,1572.7696701388888,1314.25,1901.180555555556
Colorado,-104.0,1571.8492881944446,1311.9166666666667,1892.236111111111
Colorado,-103.99,1571.238125,1310.1180555555557,1927.354166666667
Colorado,-103.98,1569.7484548611112,1310.6458333333333,1910.708333333333
Colorado,-103.97,1566.061666666667,1309.3055555555557,1915.1527777777774
Colorado,-103.96,1562.74640625,1307.9027777777776,1915.854166666667
Colorado,-103.95,1559.2772569444446,1305.888888888889,1940.5069444444446
Colorado,-103.94,1556.0746875,1303.4791666666667,2002.0972222222226
Colorado,-103.93,1553.6247048611112,1301.4305555555557,1938.8125
Colorado,-103.92,1550.4507638888888,1299.9444444444443,1936.201388888889
Colorado,-103.91,1548.0667361111111,1298.8125,1982.854166666667
Colorado,-103.9,1546.70078125,1298.388888888889,2026.680555555556
Colorado,-103.89,1543.5428298611112,1295.1180555555557,2002.930555555556
Colorado,-103.88,1539.0827430555555,1292.4583333333333,1972.5277777777774
Colorado,-103.87,1534.2330034722222,1290.861111111111,1924.2847222222226
Colorado,-103.86,1531.05125,1290.2291666666667,1915.604166666667
Colorado,-103.85,1528.1361631944446,1287.5555555555557,1917.041666666667
Colorado,-103.84,1524.19578125,1286.9652777777776,1898.145833333333
Colorado,-103.83,1520.8319270833335,1285.7916666666667,1880.7777777777774
Colorado,-103.82,1518.2763194444447,1284.1527777777776,1871.368055555556
Colorado,-103.81,1516.0727430555555,1281.5694444444443,1859.5
Colorado,-103.8,1514.258732638889,1281.013888888889,1846.555555555556
Colorado,-103.79,1510.193020833333,1279.2777777777776,1843.763888888889
Colorado,-103.78,1507.0915972222226,1276.7291666666667,1838.173611111111
Colorado,-103.77,1503.749045138889,1275.826388888889,1832.2152777777774
Colorado,-103.76,1500.8178125,1274.4930555555557,1828.736111111111
Colorado,-103.75,1499.5578993055553,1272.6875,1865.4652777777774
Colorado,-103.74,1496.8341145833335,1269.9722222222224,1981.430555555556
Colorado,-103.73,1494.5095138888892,1268.1875,2027.2777777777774
Colorado,-103.72,1494.0319791666668,1266.486111111111,1953.3194444444446
Colorado,-103.71,1493.0721527777778,1264.5347222222224,1994.9652777777774
Colorado,-103.7,1491.8494270833332,1263.6805555555557,2028.9444444444446
Colorado,-103.69,1489.3326388888888,1261.1527777777776,2052.25
Colorado,-103.68,1487.3713888888888,1258.9583333333333,2055.965277777778
Colorado,-103.67,1486.3826388888888,1257.4375,2080.006944444445
Colorado,-103.66,1487.0409027777778,1256.6527777777776,2064.694444444445
Colorado,-103.65,1486.9983506944445,1254.4305555555557,2040.9027777777774
Colorado,-103.64,1486.38609375,1253.0069444444443,2014.763888888889
Colorado,-103.63,1487.1446875,1251.625,1996.291666666667
Colorado,-103.62,1486.155329861111,1250.9444444444443,2000.0694444444446
Colorado,-103.61,1484.2241493055553,1249.951388888889,2011.486111111111
Colorado,-103.6,1481.872013888889,1246.2777777777776,2010.618055555556
Colorado,-103.59,1480.7094965277781,1244.4791666666667,2002.479166666667
Colorado,-103.58,1479.016076388889,1243.875,1982.2569444444446
Colorado,-103.57,1476.4523958333334,1240.451388888889,1957.013888888889
Colorado,-103.56,1477.658454861111,1238.9375,1934.361111111111
Colorado,-103.55,1477.425277777778,1236.638888888889,1917.513888888889
Colorado,-103.54,1476.3174826388888,1235.7708333333333,1899.458333333333
Colorado,-103.53,1473.7890972222226,1234.0902777777776,1904.638888888889
Colorado,-103.52,1470.5210243055553,1231.951388888889,1940.111111111111
Colorado,-103.51,1466.66046875,1229.7569444444443,1964.9097222222226
Colorado,-103.5,1464.2442881944446,1228.4930555555557,1943.9375
Colorado,-103.49,1461.892326388889,1228.0694444444443,1903.868055555556
